1768	6.57723
1769	3.2682
1771	5.34964
1772	6.98821
1773	4.41153
1774	5.02982
1784	5.9388
1788	4.52482
1791	6.03873
1797	4.87074
1829	8.58441
1830	6.1269
1833	6.37142
1863	2.61771
1877	7.77559
1881	7.07399
1885	8.14558
1888	8.38467
1889	8.3936
1890	10.1459
1892	8.84711
1894	7.0764
1901	7.59076
1907	7.62377
1908	8.63274
1912	12.0122
1915	10.3191
1926	9.33622
1935	10.5304
1940	8.14442
1969	10.4041
2014	6.54331
2041	3.62924
2045	5.63736
2055	5.7015
2094	0.678592
2098	0.665445
2099	0.897405
2100	0.836897
2104	0.816394
2109	0.846495
2110	0.877438
2112	0.862704
2113	0.793841
2133	1.64088
2139	1.56001
2148	1.49699
2149	0.847967
2151	0.793224
2162	2.68427
2173	1.85316
2177	2.02296
2285	2.22596
2287	3.03402
2325	2.39782
2336	1.86072
2342	4.51314
2371	2.73175
2423	2.23738
2434	4.33123
2702	1.66735
2748	2.61922
2756	2.50312
9606	3257.32
10243	0.224499
10255	0.185578
10256	0.214699
10258	0.139962
10261	0.288539
10264	0.282356
10271	0.159857
10273	0.161773
10276	0.146454
10280	0.190289
10288	0.307691
10298	0.152261
10310	0.154746
10317	0.150715
10325	0.156789
10326	0.150224
10331	0.145597
10334	0.135797
10345	0.143461
10353	0.156742
10359	0.235646
10366	0.230278
10371	0.18238
10372	0.15308
10376	0.172764
10381	0.11293
10385	0.108873
10386	0.148687
10390	0.177874
10397	0.195859
10398	0.135135
10401	0.134226
10406	0.003311
10407	0.003248
10449	0.161046
10454	0.135611
10455	0.131331
10464	0.13168
10484	0.240596
10493	0.105903
10497	0.193886
10506	0.330611
10561	0.007399
10564	0.008374
10565	0.008095
10566	0.00732
10567	0.007687
10570	0.008063
10571	0.00748
10589	0.007614
10617	0.007353
10620	0.008027
10623	0.007868
10632	0.00513
10640	0.007932
10641	0.008024
10649	0.007743
10651	0.008178
10653	0.007489
10654	0.008002
10658	0.014954
10661	0.010079
10665	0.168903
10677	0.036717
10678	0.10166
10679	0.033593
10680	0.011624
10685	0.132562
10689	0.044492
10690	0.032355
10693	0.168401
10702	0.04922
10704	0.060195
10708	0.037611
10710	0.049205
10713	0.04615
10717	0.039325
10719	0.041491
10724	0.04401
10726	0.121752
10732	0.051071
10742	0.040751
10747	0.019343
10752	0.070153
10754	0.041803
10756	0.019366
10759	0.038209
10760	0.039938
10761	0.039043
10778	0.018753
10784	0.005517
10788	0.005323
10794	0.005149
10796	0.005075
10798	0.005596
10804	0.004679
10815	0.005217
10817	0.005503
10820	0.00275
10821	0.002701
10826	0.002736
10827	0.00514
10829	0.005241
10830	0.00258
10832	0.00279
10834	0.00275
10836	0.002758
10837	0.002701
10838	0.005191
10839	0.005197
10840	0.002994
10845	0.006094
10848	0.006089
10849	0.006087
10854	0.008273
10855	0.004421
10862	0.007325
10864	0.006408
10867	0.006883
10868	0.008454
10869	0.006744
10872	0.005833
10876	0.004491
10879	0.013388
10986	0.025709
10989	0.029145
10990	0.029141
10991	0.024839
10995	0.005898
11002	0.005881
11008	0.004579
11020	0.011488
11021	0.011675
11023	0.011674
11024	0.011526
11029	0.011948
11033	0.011442
11034	0.011739
11036	0.011464
11039	0.011562
11041	0.009762
11047	0.012704
11048	0.014104
11072	0.010976
11079	0.011014
11080	0.01094
11082	0.010962
11083	0.010839
11084	0.011141
11085	0.010943
11086	0.010871
11089	0.010862
11103	0.009443
11137	0.027317
11191	0.015384
11215	0.015618
11216	0.015462
11232	0.01569
11234	0.015894
11240	0.015696
11242	0.015882
11246	0.01514
11250	0.015225
11272	0.01112
11277	0.011162
11280	0.011123
11290	0.011131
11292	0.011932
11303	0.0149
11307	0.01372
11318	0.010616
11553	0.012555
11569	0.010461
11577	0.012491
11587	0.01265
11588	0.011979
11591	0.011372
11612	0.01674
11620	0.010681
11623	0.010056
11628	0.010635
11631	0.010534
11636	0.008295
11642	0.013246
11657	0.008482
11660	0.009189
11663	0.009256
11665	0.008359
11673	0.009474
11676	0.009181
11709	0.011443
11723	0.009623
11746	0.007462
11757	0.008805
11768	0.008448
11788	0.005894
11809	0.005833
11830	0.003811
11834	0.008406
11840	0.008088
11855	0.008557
11885	0.004788
11886	0.009392
11901	0.008419
11970	0.005159
11978	0.007683
11983	0.007654
11986	0.004003
11987	0.004266
11988	0.004054
12023	0.003588
12024	0.003573
12041	0.005964
12042	0.005666
12045	0.005987
12049	0.005853
12055	0.003684
12056	0.003762
12064	0.007414
12092	0.007478
12104	0.007835
12131	0.007212
12136	0.009185
12138	0.004437
12139	0.004136
12142	0.004789
12143	0.004701
12144	0.004733
12145	0.004776
12151	0.006331
12152	0.006035
12153	0.006211
12154	0.006318
12158	0.006362
12161	0.01548
12162	0.019296
12165	0.008855
12166	0.008741
12167	0.008533
12169	0.008478
12173	0.008394
12175	0.007555
12177	0.007015
12178	0.006227
12179	0.006151
12180	0.006955
12181	0.006656
12182	0.007059
12183	0.006435
12187	0.005966
12188	0.005845
12194	0.005823
12196	0.010086
12197	0.009532
12198	0.009584
12199	0.009465
12202	0.01008
12203	0.009515
12204	0.009445
12205	0.010334
12208	0.009924
12209	0.00964
12210	0.00989
12211	0.009975
12215	0.009605
12216	0.009704
12222	0.009735
12224	0.009596
12227	0.009494
12228	0.009475
12230	0.009835
12232	0.009591
12235	0.006424
12238	0.006618
12239	0.006357
12241	0.006355
12242	0.006395
12253	0.006383
12260	0.009657
12261	0.009689
12262	0.009576
12263	0.009219
12264	0.00937
12267	0.005338
12268	0.005243
12271	0.011154
12273	0.011653
12274	0.011116
12275	0.011991
12280	0.015485
12282	0.011443
12285	0.004505
12286	0.004401
12287	0.004507
12288	0.00454
12294	0.010447
12295	0.010646
12301	0.00825
12302	0.00821
12303	0.008118
12305	0.009195
12313	0.008492
12315	0.00887
12317	0.008622
12319	0.008511
12321	0.008274
12327	0.010221
12331	0.017145
12332	0.016916
12336	0.185683
12345	0.021129
12348	0.034659
12353	0.16756
12360	0.043604
12390	0.032172
12402	0.042935
12407	0.030636
12417	0.043785
12430	0.008424
12431	0.008405
12432	0.008336
12433	0.00866
12436	0.000336
12450	0.001801
12451	0.00768
12458	0.008363
12461	0.007267
12465	0.011219
12466	0.010786
12470	0.004279
12471	0.004297
12472	0.004258
12473	0.004247
12475	0.001697
12480	0.00527
12524	0.005908
12530	0.005283
12538	0.01194
12542	0.010787
12558	0.004148
12585	0.006407
12615	0.014278
12618	0.002319
12627	0.004029
12639	0.003027
12643	0.209771
12657	0.184439
12742	0.00965
12777	0.009871
12783	0.000315
12809	0.011849
12814	0.015191
12844	0.01082
12881	0.001239
12885	0.00036
12888	0.00036
12889	0.000254
12890	0.000371
12892	0.000359
12893	0.000302
12894	0.000337
12895	0.000329
12896	0.000247
12897	0.000356
12898	0.000284
12899	0.000295
12901	0.00037
12904	0.000366
12906	0.000315
12907	0.000256
13373	5.83553
13690	5.53258
28025	1.93848
28028	2.75865
28031	4.84379
28035	2.65837
28037	2.14661
28038	2.11431
28082	4.56442
28087	4.63244
28090	3.67768
28091	2.1885
28095	8.89946
28108	4.65385
28109	4.27543
28110	2.04971
28113	3.60898
28116	6.47249
28118	4.39229
28119	3.36179
28131	2.67417
28132	3.29234
28141	4.66357
28152	5.04239
28173	6.32216
28183	3.98361
28188	2.57141
28189	2.6571
28197	2.34125
28258	4.1764
28264	1.98615
28274	0.015054
28288	0.132959
28289	0.1235
28295	0.028033
28300	0.003033
28311	0.007348
28314	0.004801
28321	0.232392
28347	0.006495
28348	0.005325
28350	0.002766
28351	0.011338
28354	0.006128
28355	0.010401
28358	0.042972
28369	0.049136
28375	0.010692
28448	3.90508
28450	7.24755
28452	4.59189
28871	0.19805
28874	0.217124
28875	0.020421
28882	0.006099
28898	1.87149
28901	4.95138
28903	1.0034
29252	0.030624
29255	0.006277
29271	0.010038
29272	0.006311
29284	3.0802
29341	4.80306
29343	2.22958
29379	2.20171
29382	2.82685
29384	2.66242
29385	2.41958
29388	2.50326
29391	1.76093
29429	5.61222
29430	3.97145
29433	2.3061
29442	7.00782
29443	5.92447
29449	6.53023
29459	3.29493
29461	3.49328
29466	2.13214
29471	5.10459
29484	5.19092
29485	4.48133
29486	3.69972
29488	5.6637
29518	0.905471
29519	1.15611
29542	3.20605
29553	0.847985
29554	0.693241
29555	0.897443
29571	3.1102
29575	1.73212
31503	0.001168
31504	0.000359
31532	0.028452
31533	0.168402
31535	0.056426
31537	0.022172
31559	0.007161
31600	0.00546
31602	0.005175
31604	0.015948
31612	0.014627
31658	0.010682
31711	0.004041
31713	0.015311
31721	0.015914
31722	0.008512
31732	0.009682
31741	0.009384
31742	0.009779
31743	0.010081
31744	0.004449
31749	0.006507
31750	0.008627
31754	0.040003
31757	0.052297
31770	0.008832
31958	9.49099
31964	3.40379
32002	6.9292
32603	0.159322
32604	0.162114
32612	0.012807
32619	0.009624
32620	0.010423
32624	0.009644
32625	0.004009
32629	0.010348
33010	2.52614
33011	2.12823
33014	3.40806
33033	1.62701
33050	5.74862
33059	2.98705
33069	6.09351
33706	0.233501
33708	0.119451
33724	0.028699
33726	0.005398
33756	0.007442
33760	0.008096
33763	0.009709
33765	0.00957
33771	0.07767
33773	0.008301
33888	3.35468
33894	4.4935
33932	4.89726
33934	3.72035
33936	3.81861
33938	3.74226
33940	3.60801
33941	3.49932
33959	2.15932
33964	1.89661
33989	1.45621
33990	1.52208
33992	1.30547
33995	4.2274
34004	4.5894
34021	1.26824
34062	2.64914
34085	2.16409
34105	1.67328
35238	0.01166
35241	0.038347
35243	0.147346
35244	0.137821
35246	0.124784
35250	0.16427
35252	0.130608
35254	0.110907
35258	0.008607
35269	0.003323
35279	0.010266
35280	0.004789
35281	0.006524
35286	0.006366
35287	0.012226
35288	0.007351
35289	0.007599
35291	0.003923
35297	0.004528
35302	0.014904
35304	0.012294
35306	0.012172
35310	0.012587
35319	0.012252
35341	0.005498
35343	0.03558
35344	0.037976
35345	0.037667
35350	0.009332
35554	3.81413
35593	0.008174
35612	0.008284
35623	1.58712
35703	5.87535
35746	4.05732
35755	2.35406
35757	2.94877
35760	2.09612
35790	1.28309
35806	4.38075
35814	3.69967
35841	3.70707
36343	0.022195
36355	0.176677
36363	0.102653
36403	0.006539
36427	0.018505
36453	0.000246
36745	6.66645
36805	3.42489
36809	5.09049
36855	3.31866
37105	0.049433
37108	0.15916
37124	0.011826
37126	0.008683
37127	0.008656
37128	0.012141
37131	0.015702
37138	0.006039
37206	0.00779
37296	0.137969
37325	0.005132
37326	9.43635
37329	6.45978
37332	8.30452
37372	2.6204
37554	0.039732
37665	0.335593
37692	0.601943
37733	0.00788
37919	10.1181
37927	4.4922
37928	5.19847
37961	0.004315
38062	0.008159
38143	0.015717
38170	0.023593
38251	0.005106
38289	2.65088
38293	4.54459
38300	8.53259
38301	2.78006
38302	2.26647
38310	4.5491
38323	1.93105
38416	0.034064
38420	0.034246
38432	0.032939
38525	0.01415
38766	0.012016
38767	0.011976
38804	0.134721
38837	0.010182
39046	0.006376
39101	0.008918
39103	0.03888
39113	0.009399
39116	0.005241
39152	1.7467
39420	0.154641
39443	0.00476
39488	3.291
39637	0.149332
39640	0.56767
39645	6.69003
39664	2.08889
39681	0.008654
39720	0.012708
39803	0.004221
39804	0.004276
39950	1.27407
39960	3.25135
40004	0.010673
40012	0.010269
40050	0.019543
40051	0.019208
40052	0.019771
40060	0.019402
40061	0.01918
40065	0.01791
40067	0.018009
40215	3.37831
40216	3.19549
40270	0.010688
40279	0.004326
40281	0.012734
40318	7.71411
40324	4.85113
40521	0.040834
40522	0.038867
40523	0.137619
40537	0.007841
40538	0.0071
40539	0.007184
40540	0.007313
40576	4.2255
40631	0.046375
40640	0.009848
40666	0.009535
40754	4.81001
40979	0.004082
41276	3.34553
41459	0.010818
41460	0.009608
41673	2.94716
41763	0.00954
41764	0.009463
41899	8.08105
41977	5.00469
42004	0.010142
42197	8.13157
42239	7.2615
42253	4.58948
42256	3.26723
42475	0.026164
42478	0.004615
42631	0.009672
42680	0.008688
42764	0.010719
42882	0.007383
43130	0.010538
43240	0.009612
43263	4.4063
43657	6.22398
43658	5.91378
43659	4.1284
43661	4.35159
43662	5.31705
43674	2.74965
43675	2.2646
43685	0.03335
43687	2.19152
43761	0.004534
43764	0.004534
43767	5.04317
43770	15.7843
43771	2.36922
44008	2.3206
44024	0.010874
44026	0.010793
44088	0.359853
44158	0.011824
44251	6.0535
44560	0.002768
44562	0.004415
44574	4.06784
44577	3.30782
44742	3.69931
45067	2.9131
45103	0.010343
45219	0.010424
45220	0.010448
45221	0.010648
45223	0.010674
45224	0.003662
45237	0.005179
45243	2.68848
45361	0.846214
45406	0.16589
45455	0.171096
45610	2.93158
45634	2.1421
45658	4.92608
45661	0.009711
45764	0.060588
45972	2.73108
46014	0.011965
46021	0.368683
46076	0.008287
46127	2.62398
46242	0.139342
46257	6.99918
46342	0.000363
46350	0.004726
46436	0.012293
46448	0.00308
46473	0.028475
46541	1.91524
46618	0.004569
46619	0.010798
46677	5.51139
46679	5.85317
46771	0.00523
46839	0.029174
46867	2.88745
46917	0.010155
46919	0.010448
47000	0.007782
47049	0.039472
47229	5.96926
47416	0.012138
47466	0.937966
47669	0.003699
47678	4.5708
47715	3.01011
47736	0.004201
47740	0.004019
47763	8.20136
47838	0.005213
47857	7.20323
47858	7.00263
47865	6.70809
47872	6.67423
47878	7.16875
47879	6.26658
47880	4.92077
47883	6.84202
47884	4.93619
47885	5.43606
47900	0.008638
47903	0.007876
47917	6.00051
47985	0.018659
48003	1.00717
48296	3.86253
48543	0.011616
48544	0.011423
48664	4.2827
48981	0.006603
49267	0.002861
49891	0.010482
49899	2.04314
49964	0.049534
50290	0.219474
50292	0.226205
50294	0.163025
50340	6.59235
50713	0.011003
50719	5.42615
50817	0.009263
50948	0.164018
51034	0.005227
51313	0.132425
51330	0.017099
51336	0.005096
51354	0.011832
51369	0.043411
51515	3.76654
51663	2.50947
51665	2.22764
51669	2.56272
51677	0.178733
51680	0.006311
52135	0.016184
52242	2.37478
52274	0.003879
52280	0.009711
52773	2.04909
52979	0.042259
53010	0.002753
53179	0.01518
53181	0.003911
53182	0.0117
53193	0.00037
53260	0.002769
53336	4.49125
53345	3.39597
53346	3.35106
53369	0.043864
53407	6.60453
53408	7.67976
53444	1.45243
53952	1.90945
53954	0.009782
53988	0.185221
54077	1.92242
54262	1.96965
54289	0.003791
54290	0.009392
54291	6.39073
54315	0.012513
54571	9.05483
54913	6.43701
55096	0.010682
55097	0.010705
55216	0.00513
55510	0.130706
55511	0.03962
55518	4.3658
55601	4.05205
55744	0.148371
55802	2.06424
55884	0.037074
55951	0.017919
55987	0.012686
56144	0.007761
56454	5.52378
56458	5.00611
56460	5.53109
56486	0.00862
56730	7.31119
56879	0.006509
56956	2.38827
57119	0.002561
57320	4.21791
57477	0.153962
57480	4.03931
57482	0.011966
57483	0.01193
57579	0.004767
57704	5.28112
57706	5.57558
57975	7.24599
58094	0.129052
58103	0.005284
59241	0.056506
59277	2.51582
59300	0.011698
59301	0.011411
59302	0.011688
59305	0.011877
59376	0.131204
59380	0.014042
59500	0.010757
59504	0.007206
59505	2.15931
59506	0.044283
59563	0.010755
59748	0.959779
59749	0.006305
59817	0.007993
59843	5.89759
59893	6.21981
60456	0.016823
60520	3.52146
60550	8.25686
60552	8.39107
60714	0.003803
60890	4.06173
61015	2.74567
61435	1.36215
61635	1.87779
61645	5.51665
61646	4.85232
61647	5.48968
61648	5.42008
61651	5.26172
61652	4.92283
62059	0.010429
62079	0.005576
62099	0.245717
62322	5.36877
62352	0.02921
63118	0.031754
63186	5.52171
63330	0.018234
63723	0.00556
64003	0.016494
64104	5.78251
64186	0.040739
64279	0.009264
64280	0.010116
64283	0.01051
64284	0.010182
64285	0.01014
64286	0.011066
64287	0.010653
64290	0.010941
64292	0.010943
64293	0.01099
64294	0.010857
64295	0.010173
64296	0.010206
64297	0.010182
64299	0.010125
64300	0.0106
64305	0.010284
64307	0.010251
64309	0.010173
64310	0.010215
64311	0.010723
64312	0.01069
64317	0.010242
64318	0.01029
64319	0.010293
64320	0.010794
64698	0.008797
64894	0.010131
64958	0.008708
65058	2.61629
65068	0.01397
65467	0.008372
65743	0.014116
65959	3.33212
66200	0.005723
66266	0.025142
66284	0.041475
66711	0.167435
66797	0.134416
66834	0.010011
66969	3.65067
67082	0.163005
67267	9.96755
67571	0.036524
67585	0.007911
67754	0.016842
67761	0.008127
67762	0.002762
67780	3.9771
67824	5.71563
67827	5.22484
67962	0.002835
68033	0.004193
68173	8.02779
68179	7.88844
68209	7.53575
68214	10.7647
68223	8.05645
68249	8.55079
68347	0.205791
68402	0.000399
68416	0.003179
68570	9.78458
68876	0.009524
68887	0.003725
68895	8.42148
69218	5.67025
69220	4.98103
69373	4.54105
69395	3.95729
69539	4.43365
69576	0.007434
69609	0.165179
69666	4.57726
69966	2.33649
70177	0.01383
70203	0.006834
70255	2.65968
70258	2.61327
70566	0.012035
70600	0.118584
70734	0.033108
70775	6.23325
70796	0.007055
70822	0.006223
70823	0.006181
71030	0.006364
71032	0.013384
71186	0.005173
71366	0.041401
71972	0.011445
71997	1.67412
71998	1.78567
71999	2.85445
72000	2.69754
72003	0.005941
72197	0.005028
72361	4.15531
72539	0.006673
72557	6.68653
72638	0.03737
72750	0.015909
72803	2.02917
73422	0.045606
73423	0.01
73494	0.000306
73497	0.005163
73498	0.005202
73561	0.011278
73819	0.006337
74033	5.17437
74320	0.12042
74426	2.43987
74660	0.13116
74700	0.838114
74724	0.008513
74969	1.82694
75105	9.4827
75293	10.1847
75320	0.244834
75385	3.84468
75387	0.009311
75574	0.005198
75588	6.2632
75590	0.015644
75612	7.18856
75746	0.011295
75747	0.004388
75888	0.022435
75906	1.52104
75914	0.005533
75985	2.73187
76123	2.86143
76258	4.20715
76343	0.014744
76731	5.68172
76758	6.18864
76759	4.71436
76760	6.4178
76761	8.00986
76832	4.45775
76853	3.99123
76875	0.009558
76936	1.92083
76947	4.2408
77048	0.026111
77344	0.004014
77698	0.029339
77775	0.086155
77813	0.005085
77856	0.001993
78219	0.15271
78327	6.26084
78395	0.00274
78541	0.039807
79236	0.005482
79450	0.00036
79601	2.54411
79604	2.44625
79880	4.30387
79881	4.10009
79883	4.29588
79917	0.00976
79918	0.010848
79967	4.07568
80341	0.151601
80852	4.63513
80854	5.09399
80866	6.76751
80868	5.61839
80869	5.35463
81459	0.82289
81479	4.05544
81583	0.009275
81877	0.007241
81931	0.01763
82300	0.004642
82348	2.24602
82676	0.007895
82983	5.0118
82985	4.09463
82987	3.58823
82996	5.55402
83129	0.028538
83201	0.008651
83262	6.06372
83263	6.89073
83406	4.58746
83544	0.010716
83554	1.17922
83555	7.43686
83558	1.23023
83559	1.08328
83560	1.08045
83617	4.54173
83655	5.21175
83683	1.63604
83839	0.002744
83871	0.016732
83872	0.017269
83986	2.78977
84022	4.20704
84112	3.63226
84292	3.16863
84531	5.76518
84589	0.011919
84739	0.127751
85106	0.004718
85154	0.043075
85404	2.24524
85454	0.006607
85618	0.108409
85652	0.006625
85655	0.220859
85698	6.81318
85701	2.6424
85708	0.001768
85752	0.005488
86265	6.77176
86332	1.86277
86502	0.005121
86660	1.08445
86664	4.10424
87097	0.009538
87541	1.63492
87883	7.47532
88387	0.002599
88388	0.002474
88389	0.002343
88688	4.65562
88870	0.052797
89059	2.60742
89463	0.008832
89471	0.016965
90245	2.31161
90270	5.62545
90410	0.034815
90961	0.011822
90963	0.004529
91604	2.48511
91613	0.009621
91753	0.005669
91844	0.359359
92129	0.017904
92395	0.00855
92400	0.739184
92401	0.661755
92444	0.009491
92521	0.127615
92644	11.6083
92645	5.44527
92706	3.34094
92945	3.2771
92947	2.71383
92963	0.002612
93064	4.81924
93218	5.72449
93219	6.16737
93220	5.38929
93221	5.86762
93222	5.74312
93224	0.006825
93378	3.87487
93386	0.204237
93465	0.004302
93466	2.16638
93678	0.002912
93830	0.01185
93973	4.97568
94132	4.91663
94290	0.005899
94624	5.28795
94700	0.005204
95300	6.4249
95485	8.52795
95486	8.97605
96054	0.002755
96345	2.86038
96491	0.026253
96773	3.73551
96892	0.001379
97081	0.060942
97084	3.43791
97344	0.005454
98383	0.100999
99179	0.044929
99585	0.006643
99930	0.001432
100217	0.127011
100755	0.002844
100785	0.00036
100887	0.010708
100901	0.95799
101570	0.0469
101571	7.18907
101688	0.010196
101764	0.008657
101850	0.132978
102684	2.00825
103216	0.032684
103442	0.00901
103603	0.01155
103722	0.007564
103723	0.006863
103782	0.004322
103807	0.042575
103816	5.59051
103855	4.91298
103881	0.017266
104087	6.5958
104102	4.13966
104263	0.008612
104336	3.55832
104388	0.158091
104580	0.020985
104581	0.018445
104664	0.00756
105154	0.004563
105219	5.0723
106284	0.043081
106331	0.149696
106370	5.43363
106592	7.2675
106634	2.96936
106648	5.02653
106654	4.47632
106962	0.009799
107324	0.007767
107804	0.010296
108981	3.26805
109232	1.35345
109270	0.012035
109790	1.67295
110457	0.0396
111015	3.05161
111418	0.006513
111470	0.004113
111874	0.086462
111970	0.006514
112023	0.035466
112227	0.006614
112228	0.006185
112229	0.00645
112436	0.009999
112437	0.009346
113107	2.16146
113370	0.156922
113553	0.006099
113562	10.6542
113653	1.77009
114090	2.1141
114102	0.026163
114416	0.037131
114527	1.81583
114777	0.058498
114871	0.003157
114921	0.009591
114922	0.009491
115561	3.93343
115862	4.32496
115987	0.173591
115991	0.1805
115992	0.247511
116056	0.008477
117157	6.40367
117198	0.005174
118062	2.46957
118655	0.011985
119206	2.03385
119219	6.91335
119858	4.83229
119910	0.004212
120086	0.014984
120107	4.29062
120168	0.002747
120499	0.016698
120574	0.040248
120576	3.40405
121292	5.05615
121719	5.6697
121791	0.018252
122203	0.015378
122291	0.007565
122355	5.33401
123735	0.002773
123899	4.48554
125593	1.13381
125788	0.005078
126070	0.002037
126385	4.21889
127441	0.000893
127507	0.008784
127508	0.006891
127509	0.007965
128708	0.014462
128710	0.016067
128780	4.1383
128790	0.009553
128818	0.008224
128944	1.8314
129009	0.045636
129141	0.008747
129143	0.008432
129338	3.74674
129395	0.006827
129726	0.145289
129727	0.134431
129732	0.009965
129817	6.03271
129921	9.47262
129953	0.034185
129985	4.70355
130308	0.036711
130309	0.034214
130478	0.042942
130556	0.108252
131082	0.005776
131083	0.005641
131110	2.43029
131112	1.99834
131226	0.008018
132477	0.008517
133448	5.15416
133704	0.001758
133789	0.004981
134287	1.1216
134386	0.001351
134537	9.05898
134554	0.013652
134601	7.10593
134606	0.02512
134632	0.00783
134681	0.005232
134821	0.751679
135487	6.19465
135569	2.11494
135735	5.37984
136084	0.039898
136857	2.72123
137443	0.140122
137475	0.009751
137556	0.004094
137591	2.57773
137758	0.008995
138072	2.27265
138184	0.13709
138982	0.00789
139021	3.98432
139270	0.015186
139870	0.04019
139871	0.040881
139872	0.038384
141451	6.37928
141860	0.001114
141904	0.01707
142102	0.010205
142661	0.001952
142843	0.00855
143223	4.0101
144752	0.010396
145261	1.68689
145458	2.34603
145579	0.004594
145856	0.00427
146015	0.180421
146032	0.001821
146073	0.008289
146269	0.039166
146499	0.006562
146500	0.010035
146762	0.004114
146827	2.73797
